Internship_id,Internship_Title,Company_Name,Industry,Company_Type,Internship_Type,City,State,Work_Mode,Department,Duration,Stipend_Min,Stipend_Max,Source_Platform,Post_Link,Duration_Months,Duration_Category,Stipend_Status,Average_Stipend
A4672,HR Operations Intern,Zomato,EdTech,MNC,Part-time,Kolkata,West Bengal,Hybrid,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/kolkata/intern-2807,3.0,Medium-term,Paid,15000.0
A4673,Recruitment Intern,Swiggy,EdTech,Startup,Full-time,New Delhi,Delhi,Hybrid,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2808,6.0,Long-term,Paid,12500.0
A4674,HR Operations Intern,IBM,Logistics,Private Limited,Full-time,Kolkata,West Bengal,Hybrid,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/kolkata/intern-2809,3.0,Medium-term,Paid,12500.0
A4675,Talent Acquisition Intern,IBM,Telecom,Public Limited,Part-time,Mumbai,Maharashtra,Hybrid,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/mumbai/intern-2810,6.0,Long-term,Paid,17500.0
A4676,HR Intern,Tata Motors,Information Technology,Public Limited,Part-time,Pune,Maharashtra,Hybrid,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2811,6.0,Long-term,Paid,22500.0
A4677,Recruitment Intern,Amazon,Healthcare,Public Limited,Part-time,Bengaluru,Karnataka,Remote,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2812,6.0,Long-term,Paid,22500.0
A4678,Learning & Development Intern,Razorpay,Healthcare,Public Limited,Part-time,New Delhi,Delhi,Remote,Human Resources,6 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2813,6.0,Long-term,Paid,15000.0
A4679,HR Intern,Flipkart,Fintech,Startup,Full-time,Ahmedabad,Gujarat,Remote,Human Resources,2 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2814,2.0,Short-term,Paid,25000.0
A4680,Talent Acquisition Intern,Zepto,Telecom,MNC,Part-time,Ahmedabad,Gujarat,Remote,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2815,3.0,Medium-term,Paid,17500.0
A4681,HR Operations Intern,Blinkit,E-commerce,MNC,Part-time,Gurugram,Haryana,Remote,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2816,2.0,Short-term,Paid,20000.0
A4682,Learning & Development Intern,Amazon,Fintech,Private Limited,Part-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2817,3.0,Medium-term,Paid,25000.0
A4683,HR Operations Intern,Tech Mahindra,Banking & Financial Services,Startup,Part-time,Hyderabad,Telangana,Hybrid,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2818,6.0,Long-term,Paid,22500.0
A4684,Recruitment Intern,Oracle,E-commerce,MNC,Part-time,Gurugram,Haryana,Hybrid,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2819,2.0,Short-term,Paid,22500.0
A4685,Learning & Development Intern,LTIMindtree,Information Technology,MNC,Part-time,Hyderabad,Telangana,On-site,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2820,3.0,Medium-term,Paid,25000.0
A4686,HR Operations Intern,ICICI Bank,Manufacturing,Public Limited,Part-time,Mumbai,Maharashtra,Hybrid,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/mumbai/intern-2821,2.0,Short-term,Paid,22500.0
A4687,HR Operations Intern,Cognizant,FMCG,Public Limited,Part-time,New Delhi,Delhi,Remote,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2822,2.0,Short-term,Paid,17500.0
A4688,Talent Acquisition Intern,LTIMindtree,E-commerce,Startup,Part-time,Pune,Maharashtra,Hybrid,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2823,3.0,Medium-term,Paid,25000.0
A4689,HR Operations Intern,Oracle,FMCG,Public Limited,Full-time,Hyderabad,Telangana,On-site,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2824,3.0,Medium-term,Paid,25000.0
A4690,HR Intern,Myntra,Fintech,Enterprise,Full-time,Mumbai,Maharashtra,On-site,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/mumbai/intern-2825,6.0,Long-term,Paid,17500.0
A4691,Learning & Development Intern,Myntra,Banking & Financial Services,Startup,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2826,3.0,Medium-term,Paid,22500.0
A4692,Recruitment Intern,Myntra,Information Technology,Private Limited,Part-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/mumbai/intern-2827,3.0,Medium-term,Paid,27500.0
A4693,Recruitment Intern,Wipro,E-commerce,Startup,Part-time,New Delhi,Delhi,On-site,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2828,2.0,Short-term,Paid,27500.0
A4694,HR Operations Intern,HCL Tech,Manufacturing,Startup,Part-time,Bengaluru,Karnataka,Hybrid,Human Resources,2 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2829,2.0,Short-term,Paid,25000.0
A4695,HR Intern,Tata Motors,Information Technology,Enterprise,Full-time,Hyderabad,Telangana,Remote,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2830,6.0,Long-term,Paid,20000.0
A4696,HR Operations Intern,Zomato,Healthcare,Private Limited,Full-time,Bengaluru,Karnataka,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2831,3.0,Medium-term,Paid,27500.0
A4697,Learning & Development Intern,Genpact,EdTech,Enterprise,Full-time,Pune,Maharashtra,Remote,Human Resources,6 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2832,6.0,Long-term,Paid,15000.0
A4698,HR Operations Intern,KPMG,FMCG,Startup,Full-time,Chennai,Tamil Nadu,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/chennai/intern-2833,6.0,Long-term,Paid,17500.0
A4699,HR Operations Intern,HDFC Bank,EdTech,Enterprise,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2834,6.0,Long-term,Paid,17500.0
A4700,HR Operations Intern,Capgemini,E-commerce,Private Limited,Full-time,Hyderabad,Telangana,On-site,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2835,3.0,Medium-term,Paid,15000.0
A4701,Recruitment Intern,ICICI Bank,Information Technology,Startup,Part-time,New Delhi,Delhi,On-site,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2836,2.0,Short-term,Paid,22500.0
A4702,HR Operations Intern,Tata Motors,E-commerce,Enterprise,Full-time,Mumbai,Maharashtra,On-site,Human Resources,2 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/mumbai/intern-2837,2.0,Short-term,Paid,12500.0
A4703,Recruitment Intern,Blinkit,Logistics,MNC,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2838,2.0,Short-term,Paid,22500.0
A4704,HR Operations Intern,Amazon,E-commerce,Startup,Full-time,Noida,Uttar Pradesh,Hybrid,Human Resources,6 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/noida/intern-2839,6.0,Long-term,Paid,25000.0
A4705,Talent Acquisition Intern,Capgemini,Information Technology,Startup,Part-time,Mumbai,Maharashtra,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2840,6.0,Long-term,Paid,17500.0
A4706,HR Intern,Wipro,Fintech,Public Limited,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/noida/intern-2841,6.0,Long-term,Paid,27500.0
A4707,HR Operations Intern,Cognizant,Manufacturing,Public Limited,Part-time,Ahmedabad,Gujarat,Hybrid,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2842,6.0,Long-term,Paid,12500.0
A4708,HR Operations Intern,Amazon,Fintech,Enterprise,Full-time,New Delhi,Delhi,Remote,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2843,2.0,Short-term,Paid,27500.0
A4709,Learning & Development Intern,PhonePe,Fintech,Public Limited,Part-time,New Delhi,Delhi,On-site,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2844,6.0,Long-term,Paid,27500.0
A4710,HR Operations Intern,Capgemini,Fintech,MNC,Full-time,Bengaluru,Karnataka,Remote,Human Resources,2 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2845,2.0,Short-term,Paid,25000.0
A4711,HR Operations Intern,Deloitte,Healthcare,Public Limited,Full-time,Kolkata,West Bengal,Hybrid,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/kolkata/intern-2846,3.0,Medium-term,Paid,17500.0
A4712,HR Intern,PwC,Manufacturing,MNC,Full-time,Bengaluru,Karnataka,Hybrid,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2847,6.0,Long-term,Paid,27500.0
A4713,Recruitment Intern,Reliance Industries,EdTech,Public Limited,Part-time,Pune,Maharashtra,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/pune/intern-2848,3.0,Medium-term,Paid,27500.0
A4714,HR Operations Intern,PhonePe,Telecom,Startup,Full-time,Pune,Maharashtra,On-site,Human Resources,2 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2849,2.0,Short-term,Paid,15000.0
A4715,HR Operations Intern,Zomato,Manufacturing,MNC,Part-time,Mumbai,Maharashtra,Remote,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2850,3.0,Medium-term,Paid,17500.0
A4716,HR Operations Intern,Deloitte,Logistics,Startup,Full-time,Mumbai,Maharashtra,On-site,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/mumbai/intern-2851,6.0,Long-term,Paid,22500.0
A4717,Talent Acquisition Intern,Swiggy,FMCG,Private Limited,Part-time,Pune,Maharashtra,Hybrid,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/pune/intern-2852,2.0,Short-term,Paid,22500.0
A4718,Learning & Development Intern,Capgemini,FMCG,Public Limited,Full-time,New Delhi,Delhi,Hybrid,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2853,6.0,Long-term,Paid,12500.0
A4719,HR Operations Intern,Capgemini,Banking & Financial Services,Startup,Part-time,New Delhi,Delhi,Hybrid,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2854,6.0,Long-term,Paid,17500.0
A4720,Talent Acquisition Intern,Tech Mahindra,Healthcare,Startup,Full-time,Hyderabad,Telangana,Hybrid,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2855,6.0,Long-term,Paid,17500.0
A4721,HR Operations Intern,EY,EdTech,Enterprise,Full-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2856,3.0,Medium-term,Paid,22500.0
A4722,Talent Acquisition Intern,Byju's,E-commerce,Startup,Full-time,Hyderabad,Telangana,Remote,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2857,3.0,Medium-term,Paid,20000.0
A4723,HR Operations Intern,Byju's,Manufacturing,Startup,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2858,6.0,Long-term,Paid,12500.0
A4724,Learning & Development Intern,Flipkart,EdTech,MNC,Part-time,New Delhi,Delhi,On-site,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2859,2.0,Short-term,Paid,22500.0
A4725,HR Operations Intern,PwC,Manufacturing,Private Limited,Part-time,Bengaluru,Karnataka,On-site,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2860,2.0,Short-term,Paid,17500.0
A4726,Recruitment Intern,TCS,Fintech,Startup,Full-time,Hyderabad,Telangana,Remote,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2861,3.0,Medium-term,Paid,15000.0
A4727,HR Operations Intern,Razorpay,EdTech,Public Limited,Part-time,Chennai,Tamil Nadu,Hybrid,Human Resources,2 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/chennai/intern-2862,2.0,Short-term,Paid,22500.0
A4728,HR Operations Intern,Flipkart,Telecom,Enterprise,Full-time,Ahmedabad,Gujarat,On-site,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2863,6.0,Long-term,Paid,22500.0
A4729,HR Intern,Razorpay,EdTech,MNC,Part-time,Kolkata,West Bengal,On-site,Human Resources,6 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/kolkata/intern-2864,6.0,Long-term,Paid,15000.0
A4730,HR Operations Intern,Amazon,E-commerce,MNC,Part-time,Noida,Uttar Pradesh,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/noida/intern-2865,2.0,Short-term,Paid,17500.0
A4731,Recruitment Intern,ICICI Bank,EdTech,Private Limited,Part-time,Kolkata,West Bengal,Remote,Human Resources,3 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/kolkata/intern-2866,3.0,Medium-term,Paid,25000.0
A4732,Recruitment Intern,HDFC Bank,Manufacturing,Startup,Full-time,Noida,Uttar Pradesh,On-site,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2867,2.0,Short-term,Paid,17500.0
A4733,Talent Acquisition Intern,Deloitte,FMCG,MNC,Part-time,Pune,Maharashtra,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/pune/intern-2868,3.0,Medium-term,Paid,27500.0
A4734,HR Operations Intern,LTIMindtree,Logistics,Enterprise,Part-time,New Delhi,Delhi,On-site,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2869,6.0,Long-term,Paid,17500.0
A4735,Recruitment Intern,Tata Motors,FMCG,MNC,Full-time,Ahmedabad,Gujarat,Hybrid,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2870,6.0,Long-term,Paid,20000.0
A4736,HR Operations Intern,Capgemini,Logistics,Startup,Full-time,Chennai,Tamil Nadu,Hybrid,Human Resources,2 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/chennai/intern-2871,2.0,Short-term,Paid,15000.0
A4737,Talent Acquisition Intern,Reliance Industries,Healthcare,MNC,Part-time,Pune,Maharashtra,Hybrid,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/pune/intern-2872,6.0,Long-term,Paid,27500.0
A4738,HR Operations Intern,Cognizant,Logistics,Public Limited,Full-time,Mumbai,Maharashtra,Remote,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/mumbai/intern-2873,2.0,Short-term,Paid,17500.0
A4739,HR Operations Intern,Swiggy,Healthcare,Startup,Full-time,Pune,Maharashtra,On-site,Human Resources,2 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2874,2.0,Short-term,Paid,17500.0
A4740,Learning & Development Intern,Capgemini,Logistics,Public Limited,Full-time,Pune,Maharashtra,Remote,Human Resources,6 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/pune/intern-2875,6.0,Long-term,Paid,17500.0
A4741,HR Operations Intern,Oracle,Fintech,Startup,Part-time,Gurugram,Haryana,Remote,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2876,3.0,Medium-term,Paid,20000.0
A4742,Recruitment Intern,ICICI Bank,Manufacturing,MNC,Full-time,Chennai,Tamil Nadu,Hybrid,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/chennai/intern-2877,3.0,Medium-term,Paid,22500.0
A4743,HR Intern,Flipkart,FMCG,Startup,Full-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/kolkata/intern-2878,3.0,Medium-term,Paid,12500.0
A4744,HR Operations Intern,Reliance Industries,Healthcare,Enterprise,Part-time,Chennai,Tamil Nadu,On-site,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/chennai/intern-2879,2.0,Short-term,Paid,27500.0
A4745,HR Intern,Byju's,Information Technology,Public Limited,Full-time,Chennai,Tamil Nadu,On-site,Human Resources,6 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/chennai/intern-2880,6.0,Long-term,Paid,25000.0
A4746,Recruitment Intern,Razorpay,FMCG,Private Limited,Full-time,New Delhi,Delhi,On-site,Human Resources,3 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2881,3.0,Medium-term,Paid,17500.0
A4747,Recruitment Intern,Oracle,EdTech,MNC,Full-time,Hyderabad,Telangana,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2882,6.0,Long-term,Paid,17500.0
A4748,HR Operations Intern,ICICI Bank,Fintech,Startup,Full-time,Pune,Maharashtra,On-site,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2883,3.0,Medium-term,Paid,22500.0
A4749,Learning & Development Intern,Myntra,Banking & Financial Services,Startup,Part-time,Pune,Maharashtra,Hybrid,Human Resources,2 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2884,2.0,Short-term,Paid,25000.0
A4750,HR Operations Intern,Zomato,Manufacturing,MNC,Full-time,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/chennai/intern-2885,6.0,Long-term,Paid,20000.0
A4751,HR Operations Intern,Genpact,EdTech,Startup,Full-time,Chennai,Tamil Nadu,Remote,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/chennai/intern-2886,6.0,Long-term,Paid,22500.0
A4752,Recruitment Intern,Deloitte,Banking & Financial Services,Enterprise,Full-time,Ahmedabad,Gujarat,Remote,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2887,6.0,Long-term,Paid,27500.0
A4753,Learning & Development Intern,IBM,Logistics,Public Limited,Full-time,Kolkata,West Bengal,Hybrid,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2888,2.0,Short-term,Paid,17500.0
A4754,HR Operations Intern,IBM,Information Technology,MNC,Part-time,New Delhi,Delhi,On-site,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2889,2.0,Short-term,Paid,22500.0
A4755,HR Operations Intern,Razorpay,Fintech,Private Limited,Part-time,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/chennai/intern-2890,6.0,Long-term,Paid,15000.0
A4756,HR Intern,Swiggy,Information Technology,Private Limited,Full-time,Kolkata,West Bengal,Remote,Human Resources,6 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/kolkata/intern-2891,6.0,Long-term,Paid,25000.0
A4757,HR Intern,PwC,Healthcare,Private Limited,Full-time,Kolkata,West Bengal,Remote,Human Resources,2 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/kolkata/intern-2892,2.0,Short-term,Paid,12500.0
A4758,Talent Acquisition Intern,Reliance Industries,E-commerce,Public Limited,Part-time,Hyderabad,Telangana,Hybrid,Human Resources,3 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2893,3.0,Medium-term,Paid,15000.0
A4759,Talent Acquisition Intern,Genpact,Manufacturing,Enterprise,Part-time,New Delhi,Delhi,Remote,Human Resources,3 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2894,3.0,Medium-term,Paid,22500.0
A4760,Recruitment Intern,Reliance Industries,Information Technology,Startup,Part-time,Bengaluru,Karnataka,On-site,Human Resources,2 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2895,2.0,Short-term,Paid,22500.0
A4761,HR Intern,Amazon,Healthcare,Startup,Part-time,Bengaluru,Karnataka,On-site,Human Resources,6 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2896,6.0,Long-term,Paid,20000.0
A4762,Talent Acquisition Intern,Tech Mahindra,Banking & Financial Services,Enterprise,Part-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2897,3.0,Medium-term,Paid,12500.0
A4763,HR Operations Intern,Zepto,Healthcare,Private Limited,Full-time,Pune,Maharashtra,Remote,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/pune/intern-2898,2.0,Short-term,Paid,17500.0
A4764,HR Operations Intern,HDFC Bank,Information Technology,Private Limited,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/noida/intern-2899,2.0,Short-term,Paid,27500.0
A4765,Recruitment Intern,PhonePe,Banking & Financial Services,Private Limited,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2900,6.0,Long-term,Paid,17500.0
A4766,Talent Acquisition Intern,HDFC Bank,Logistics,MNC,Part-time,Bengaluru,Karnataka,Hybrid,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/bengaluru/intern-2901,2.0,Short-term,Paid,27500.0
A4767,Learning & Development Intern,Tata Motors,Telecom,Enterprise,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,6 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/noida/intern-2902,6.0,Long-term,Paid,12500.0
A4768,HR Operations Intern,Wipro,E-commerce,MNC,Full-time,Pune,Maharashtra,On-site,Human Resources,3 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/pune/intern-2903,3.0,Medium-term,Paid,22500.0
A4769,Talent Acquisition Intern,EY,Banking & Financial Services,Private Limited,Full-time,New Delhi,Delhi,On-site,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2904,6.0,Long-term,Paid,27500.0
A4770,Talent Acquisition Intern,Razorpay,Healthcare,Startup,Full-time,Noida,Uttar Pradesh,Remote,Human Resources,2 Months,10000.0,20000.0,Apna jobs,https://apna.co/job/noida/intern-2905,2.0,Short-term,Paid,15000.0
A4771,HR Operations Intern,ICICI Bank,EdTech,Public Limited,Part-time,Gurugram,Haryana,Hybrid,Human Resources,6 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/gurugram/intern-2906,6.0,Long-term,Paid,17500.0
A4772,HR Operations Intern,LTIMindtree,Telecom,Startup,Full-time,Kolkata,West Bengal,On-site,Human Resources,3 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/kolkata/intern-2907,3.0,Medium-term,Paid,27500.0
A4773,Talent Acquisition Intern,ICICI Bank,E-commerce,MNC,Full-time,Pune,Maharashtra,Hybrid,Human Resources,6 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/pune/intern-2908,6.0,Long-term,Paid,25000.0
A4774,HR Intern,TCS,Healthcare,Enterprise,Part-time,Kolkata,West Bengal,On-site,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2909,2.0,Short-term,Paid,20000.0
A4775,Talent Acquisition Intern,Infosys,Information Technology,MNC,Part-time,New Delhi,Delhi,Hybrid,Human Resources,2 Months,20000.0,30000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2910,2.0,Short-term,Paid,25000.0
A4776,Learning & Development Intern,Wipro,Logistics,Startup,Full-time,Kolkata,West Bengal,Hybrid,Human Resources,2 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2911,2.0,Short-term,Paid,20000.0
A4777,HR Operations Intern,Oracle,Banking & Financial Services,Enterprise,Full-time,Hyderabad,Telangana,On-site,Human Resources,6 Months,15000.0,30000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2912,6.0,Long-term,Paid,22500.0
A4778,Learning & Development Intern,Accenture,E-commerce,Public Limited,Full-time,Hyderabad,Telangana,Hybrid,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/hyderabad/intern-2913,3.0,Medium-term,Paid,17500.0
A4779,Talent Acquisition Intern,Deloitte,Logistics,Private Limited,Full-time,Kolkata,West Bengal,Hybrid,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/kolkata/intern-2914,2.0,Short-term,Paid,17500.0
A4780,HR Operations Intern,PwC,Healthcare,Private Limited,Part-time,New Delhi,Delhi,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2915,3.0,Medium-term,Paid,17500.0
A4781,Talent Acquisition Intern,Reliance Industries,Manufacturing,Enterprise,Part-time,Mumbai,Maharashtra,On-site,Human Resources,2 Months,10000.0,15000.0,Apna jobs,https://apna.co/job/mumbai/intern-2916,2.0,Short-term,Paid,12500.0
A4782,HR Operations Intern,Deloitte,Healthcare,Enterprise,Part-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,15000.0,25000.0,Apna jobs,https://apna.co/job/mumbai/intern-2917,3.0,Medium-term,Paid,20000.0
A4783,Talent Acquisition Intern,Swiggy,Logistics,Startup,Part-time,Mumbai,Maharashtra,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/mumbai/intern-2918,3.0,Medium-term,Paid,17500.0
A4784,HR Intern,Tech Mahindra,Fintech,MNC,Part-time,Ahmedabad,Gujarat,On-site,Human Resources,3 Months,15000.0,20000.0,Apna jobs,https://apna.co/job/ahmedabad/intern-2919,3.0,Medium-term,Paid,17500.0
A4785,HR Operations Intern,Blinkit,E-commerce,Public Limited,Part-time,Kolkata,West Bengal,Hybrid,Human Resources,2 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/kolkata/intern-2920,2.0,Short-term,Paid,27500.0
A4786,HR Operations Intern,Zomato,E-commerce,Startup,Part-time,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,20000.0,35000.0,Apna jobs,https://apna.co/job/chennai/intern-2921,6.0,Long-term,Paid,27500.0
A4787,Talent Acquisition Intern,Deloitte,Healthcare,MNC,Part-time,New Delhi,Delhi,Hybrid,Human Resources,6 Months,20000.0,25000.0,Apna jobs,https://apna.co/job/new-delhi/intern-2922,6.0,Long-term,Paid,22500.0
A4788,Recruitment Intern,PwC,Manufacturing,MNC,Part-time,Noida,Uttar Pradesh,Hybrid,Human Resources,2 Months,10000.0,25000.0,Apna jobs,https://apna.co/job/noida/intern-2923,2.0,Short-term,Paid,17500.0
